cdl_uuid,cdl_frequency,cdl_effective_date,cdl_run_identifier,customer_id,customer_type,customer_name,customer_address,city,state,zip,phone,fax,email,customer_status,metropolitan_statistical_area_name,blocked_account,phs,party_group_code,party_group_description,party_type_code,party_type_description,party_subtype_code,party_subtype_description,party_service_code,party_service_description,br_segment,br_sub_segment,channel_name,market_normalized_name,brand_normalized_name,form_strength_normalized_name,normalized_name,competitor_flag,year,semester_number,quarter_number,month_number,week_number,transaction_timestamp,ddd_source_units,ddd_source_units_uom,ddd_units,ddd_units_uom,ddd_dollars,ddd_dot,ddd_mcg,ddd_normalized_units,ddd_normalized_units_uom,chargeback_source_units,chargeback_source_units_uom,chargeback_units,chargeback_units_uom,chargeback_dollars,chargeback_dot,chargeback_mcg,chargeback_normalized_units,chargeback_normalized_units_uom,self_reported_source_units,self_reported_source_units_uom,self_reported_units,self_reported_units_uom,self_reported_dollars,self_reported_dot,self_reported_mcg,self_reported_normalized_units,self_reported_normalized_units_uom,integrated_units,integrated_dollars,integrated_dot,integrated_mcg,integrated_normalized_units,867_source_units,867_source_units_uom,867_units,867_units_uom,867_dollars,867_dot,867_mcg,867_normalized_units,867_normalized_units_uom,phs_units,phs_dollars,phs_dot,phs_mcg,phs_normalized_units
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BEVACIZUMAB-AWWB,AVASTIN,AVASTIN 25 VIAL 16 ML,AVASTIN 25 VIAL 16 ML,TRUE,2016,2,3,7,30,2016-07-29T00:00:00.0000000,1,,1,,2902.1,0,0,4,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,1,2902.1,0,0,4,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BEVACIZUMAB-AWWB,AVASTIN,AVASTIN 25 VIAL 4 ML,AVASTIN 25 VIAL 4 ML,TRUE,2015,1,1,3,12,2015-03-27T00:00:00.0000000,7,,7,,4750.8,0,0,7,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,7,4750.8,0,0,7,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BEVACIZUMAB-AWWB,AVASTIN,AVASTIN 25 VIAL 16 ML,AVASTIN 25 VIAL 16 ML,TRUE,2016,1,2,5,20,2016-05-20T00:00:00.0000000,2,,2,,5676.5,0,0,8,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,2,5676.5,0,0,8,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BEVACIZUMAB-AWWB,AVASTIN,AVASTIN 25 VIAL 16 ML,AVASTIN 25 VIAL 16 ML,TRUE,2019,2,3,8,33,2019-08-23T00:00:00.0000000,3,,3,,9563.3,0,0,12,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,3,9563.3,0,0,12,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BEVACIZUMAB-AWWB,AVASTIN,AVASTIN 25 VIAL 4 ML,AVASTIN 25 VIAL 4 ML,TRUE,2016,1,2,4,14,2016-04-08T00:00:00.0000000,2,,2,,1419.1,0,0,2,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,2,1419.1,0,0,2,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BEVACIZUMAB-AWWB,AVASTIN,AVASTIN 25 VIAL 16 ML,AVASTIN 25 VIAL 16 ML,TRUE,2019,2,3,9,38,2019-09-27T00:00:00.0000000,4,,4,,12751,0,0,16,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,4,12751,0,0,16,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BEVACIZUMAB-AWWB,AVASTIN,AVASTIN 25 VIAL 4 ML,AVASTIN 25 VIAL 4 ML,TRUE,2017,2,4,10,41,2017-10-13T00:00:00.0000000,4,,4,,3034.2,0,0,4,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,4,3034.2,0,0,4,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BEVACIZUMAB-AWWB,AVASTIN,AVASTIN 25 VIAL 4 ML,AVASTIN 25 VIAL 4 ML,TRUE,2018,1,2,4,15,2018-04-13T00:00:00.0000000,1,,1,,777.5,0,0,1,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,1,777.5,0,0,1,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BEVACIZUMAB-AWWB,AVASTIN,AVASTIN 25 VIAL 4 ML,AVASTIN 25 VIAL 4 ML,TRUE,2018,2,3,7,27,2018-07-06T00:00:00.0000000,3,,3,,2390.8,0,0,3,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,3,2390.8,0,0,3,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BEVACIZUMAB-AWWB,AVASTIN,AVASTIN 25 VIAL 16 ML,AVASTIN 25 VIAL 16 ML,TRUE,2016,1,1,3,10,2016-03-11T00:00:00.0000000,1,,1,,2838.2,0,0,4,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,1,2838.2,0,0,4,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BEVACIZUMAB-AWWB,AVASTIN,AVASTIN 25 VIAL 16 ML,AVASTIN 25 VIAL 16 ML,TRUE,2018,1,2,6,24,2018-06-15T00:00:00.0000000,2,,2,,6220,0,0,8,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,2,6220,0,0,8,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BEVACIZUMAB-AWWB,AVASTIN,AVASTIN 25 VIAL 4 ML,AVASTIN 25 VIAL 4 ML,TRUE,2016,1,2,6,23,2016-06-10T00:00:00.0000000,2,,2,,1419.1,0,0,2,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,2,1419.1,0,0,2,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BEVACIZUMAB-AWWB,AVASTIN,AVASTIN 25 VIAL 16 ML,AVASTIN 25 VIAL 16 ML,TRUE,2016,2,3,8,31,2016-08-05T00:00:00.0000000,1,,1,,2902.1,0,0,4,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,1,2902.1,0,0,4,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BEVACIZUMAB-AWWB,AVASTIN,AVASTIN 25 VIAL 16 ML,AVASTIN 25 VIAL 16 ML,TRUE,2018,2,4,12,51,2018-12-21T00:00:00.0000000,5,,5,,15938.8,0,0,20,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,5,15938.8,0,0,20,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BEVACIZUMAB-AWWB,AVASTIN,AVASTIN 25 VIAL 4 ML,AVASTIN 25 VIAL 4 ML,TRUE,2015,1,1,1,1,2015-01-09T00:00:00.0000000,4,,4,,2714.7,0,0,4,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,4,2714.7,0,0,4,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BEVACIZUMAB-AWWB,AVASTIN,AVASTIN 25 VIAL 16 ML,AVASTIN 25 VIAL 16 ML,TRUE,2016,2,4,10,40,2016-10-07T00:00:00.0000000,3,,3,,8706.4,0,0,12,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,3,8706.4,0,0,12,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BEVACIZUMAB-AWWB,AVASTIN,AVASTIN 25 VIAL 16 ML,AVASTIN 25 VIAL 16 ML,TRUE,2015,2,3,8,33,2015-08-21T00:00:00.0000000,3,,3,,8327.4,0,0,12,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,3,8327.4,0,0,12,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BEVACIZUMAB-AWWB,AVASTIN,AVASTIN 25 VIAL 4 ML,AVASTIN 25 VIAL 4 ML,TRUE,2017,2,3,9,36,2017-09-08T00:00:00.0000000,1,,1,,758.5,0,0,1,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,1,758.5,0,0,1,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BEVACIZUMAB-AWWB,AVASTIN,AVASTIN 25 VIAL 16 ML,AVASTIN 25 VIAL 16 ML,TRUE,2016,2,3,8,32,2016-08-12T00:00:00.0000000,2,,2,,5804.2,0,0,8,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,2,5804.2,0,0,8,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BEVACIZUMAB-AWWB,AVASTIN,AVASTIN 25 VIAL 16 ML,AVASTIN 25 VIAL 16 ML,TRUE,2018,2,3,7,29,2018-07-20T00:00:00.0000000,1,,1,,3187.8,0,0,4,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,1,3187.8,0,0,4,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BEVACIZUMAB-AWWB,AVASTIN,AVASTIN 25 VIAL 16 ML,AVASTIN 25 VIAL 16 ML,TRUE,2019,2,3,9,36,2019-09-13T00:00:00.0000000,2,,2,,6375.5,0,0,8,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,2,6375.5,0,0,8,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BEVACIZUMAB-AWWB,AVASTIN,AVASTIN 25 VIAL 4 ML,AVASTIN 25 VIAL 4 ML,TRUE,2016,1,1,3,9,2016-03-04T00:00:00.0000000,2,,2,,1419.1,0,0,2,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,2,1419.1,0,0,2,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,EVENITY,EVENITY 105 PRE-FILLED SYRINGE,EVENITY 105 PRE-FILLED SYRINGE,FALSE,2019,2,4,11,44,2019-11-08T00:00:00.0000000,2,,1,,1825,30,0,1,,1,,1,,0,0,0,1,,0,,0,,0,0,0,0,,1,1825,30,0,1,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,EVENITY,EVENITY 105 PRE-FILLED SYRINGE,EVENITY 105 PRE-FILLED SYRINGE,FALSE,2019,2,4,10,40,2019-10-11T00:00:00.0000000,2,,1,,1825,30,0,1,,1,,1,,0,0,0,1,,0,,0,,0,0,0,0,,1,1825,30,0,1,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,EVENITY,EVENITY 105 PRE-FILLED SYRINGE,EVENITY 105 PRE-FILLED SYRINGE,FALSE,2019,2,3,9,36,2019-09-13T00:00:00.0000000,2,,1,,1825,30,0,1,,1,,1,,0,0,0,1,,0,,0,,0,0,0,0,,1,1825,30,0,1,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,PROLIA,PROLIA 60 PRE-FILLED SYRINGE,PROLIA 60 PRE-FILLED SYRINGE,FALSE,2015,1,1,3,11,2015-03-20T00:00:00.0000000,2,,2,,1849.5,365,0,2,,3,,3,,2774.25,547.5,0,3,,0,,0,,0,0,0,0,,2,1849.5,365,0,2,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,PROLIA,PROLIA 60 PRE-FILLED SYRINGE,PROLIA 60 PRE-FILLED SYRINGE,FALSE,2017,2,4,10,42,2017-10-20T00:00:00.0000000,8,,8,,9025.6,1460,0,8,,11,,11,,12410.2,2007.5,0,11,,0,,0,,0,0,0,0,,8,9025.6,1460,0,8,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,PROLIA,PROLIA 60 PRE-FILLED SYRINGE,PROLIA 60 PRE-FILLED SYRINGE,FALSE,2014,2,4,12,50,2014-12-19T00:00:00.0000000,4,,4,,3526.2,730,0,4,,2,,2,,1763.1,365,0,2,,0,,0,,0,0,0,0,,4,3526.2,730,0,4,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,PROLIA,PROLIA 60 PRE-FILLED SYRINGE,PROLIA 60 PRE-FILLED SYRINGE,FALSE,2016,1,1,2,5,2016-02-05T00:00:00.0000000,2,,2,,1996.5,365,0,2,,2,,2,,1996.5,365,0,2,,0,,0,,0,0,0,0,,2,1996.5,365,0,2,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,PROLIA,PROLIA 60 PRE-FILLED SYRINGE,PROLIA 60 PRE-FILLED SYRINGE,FALSE,2019,1,1,2,6,2019-02-15T00:00:00.0000000,25,,25,,30476.5,4562.5,0,25,,25,,25,,30476.5,4562.5,0,25,,0,,0,,0,0,0,0,,25,30476.5,4562.5,0,25,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,PROLIA,PROLIA 60 PRE-FILLED SYRINGE,PROLIA 60 PRE-FILLED SYRINGE,FALSE,2015,2,3,9,38,2015-09-25T00:00:00.0000000,1,,1,,951.6,182.5,0,1,,5,,5,,4758,912.5,0,5,,0,,0,,0,0,0,0,,1,951.6,182.5,0,1,0,,0,,0,0,0,0,,0,0,0,0,0
